step,portfolio_value,weight_0,weight_1,weight_2,weight_3,weight_4
349,56939.97011035917,0.17848991,0.12825462,0.146351,0.12722395,0.41968054
350,56445.38579322549,0.18055092,0.13210912,0.14964496,0.12964031,0.40805465
351,54920.72883994541,0.17925595,0.12973954,0.14785011,0.12849717,0.4146573
352,55718.814928953856,0.18003477,0.13115576,0.14845265,0.12890776,0.4114491
353,55895.175151178504,0.18002534,0.13168503,0.14884254,0.12951884,0.40992835
354,58948.9208184804,0.17998143,0.13176362,0.14956859,0.1296952,0.40899116
355,58158.17317114167,0.1788761,0.12910688,0.1466745,0.12868491,0.4166576
356,59896.919347809046,0.17986846,0.13134879,0.14899151,0.12923343,0.4105578
357,60345.997588687555,0.178923,0.13170834,0.14933364,0.13123882,0.40879613
358,57733.65073305148,0.17856087,0.12952425,0.14929397,0.12847489,0.41414604
359,56041.381695553086,0.17768036,0.12818187,0.14709999,0.12841985,0.4186179
360,56775.7367186125,0.17967361,0.13023582,0.14818756,0.12810624,0.4137968
361,56354.56055154079,0.17986307,0.13181297,0.14967981,0.12998705,0.40865713
362,55763.166326776176,0.17855553,0.1295148,0.14759208,0.12850122,0.41583633
363,54673.7626142332,0.17970365,0.13091265,0.14906603,0.12885483,0.4114629
364,54177.41386006299,0.17967595,0.13047396,0.14798477,0.12862748,0.41323787
365,53617.74252487328,0.18009986,0.13138533,0.1486836,0.12888622,0.410945
366,53486.44720702047,0.17994122,0.1312585,0.14872816,0.1289648,0.41110733
367,52960.24259197416,0.18010145,0.13166915,0.14888018,0.12936927,0.4099799
368,53759.621756591485,0.17905225,0.13022585,0.14815608,0.12897454,0.41359124
369,52536.35741843369,0.18026984,0.1323192,0.1493615,0.12971269,0.4083368
370,52933.02549890592,0.17984267,0.13139796,0.14899732,0.1293803,0.41038173
371,53633.49553887315,0.18065621,0.13227032,0.14982824,0.12937157,0.40787363
372,53575.35678972495,0.18000445,0.13220122,0.14968415,0.12983283,0.40827736
373,52898.24239229619,0.17642723,0.1310183,0.1496959,0.13238735,0.41047126
374,53474.39384485911,0.17945647,0.13133486,0.14872938,0.12936628,0.41111308
375,54362.85081932057,0.18019727,0.13224006,0.14948013,0.1298387,0.40824383
376,54229.05029812889,0.18001948,0.13210046,0.14911053,0.12991813,0.4088514
377,55967.01790408546,0.18028587,0.13201647,0.14946154,0.12964307,0.4085931
378,55244.65691614035,0.18051933,0.1325507,0.15002954,0.13016683,0.4067336
379,55586.29982537836,0.18047327,0.13177611,0.14915794,0.1291007,0.40949196
380,59812.86481104192,0.18028109,0.13167238,0.14890805,0.12937865,0.40975973
381,62521.01221678195,0.1807492,0.13346085,0.1499644,0.13100713,0.40481848
382,63964.64172314904,0.18235016,0.13402995,0.14969498,0.12978886,0.40413606
383,67097.23418509659,0.18017043,0.13221811,0.1500323,0.13166684,0.4059123
384,66090.9686118594,0.18076536,0.1336437,0.14983317,0.13135909,0.4043987
385,63213.105383263115,0.179679,0.131189,0.14899947,0.12946373,0.4106688
386,60995.07283214087,0.17870784,0.1292203,0.14726035,0.12797852,0.41683304
387,62475.66389194305,0.17802471,0.13166429,0.14969225,0.13146389,0.40915483
388,63202.96129034209,0.17960006,0.13209821,0.14950134,0.13062286,0.40817747
389,60463.60241506204,0.18025711,0.131952,0.14889169,0.12997928,0.40892002
390,62646.751736548125,0.1789867,0.1300275,0.14776532,0.12852642,0.4146941
391,63946.63237464614,0.18000424,0.13312224,0.14993897,0.13078937,0.4061452
392,63264.615797336955,0.17959552,0.13188508,0.14969094,0.13043179,0.4083967
393,61357.14920137501,0.17957862,0.13142693,0.14881624,0.12948832,0.4106899
394,62555.40862217479,0.17841199,0.13043259,0.14864175,0.12925613,0.41325748
395,60762.52139551695,0.17991929,0.13226049,0.14950743,0.13029258,0.4080203
396,59247.31193944933,0.17925468,0.13048232,0.14795654,0.12923913,0.41306734
397,58024.00720481147,0.17925332,0.13147816,0.14907925,0.12981091,0.4103783
398,58832.035322664495,0.1803942,0.13460036,0.15107742,0.13276306,0.401165
399,56535.35893555667,0.17988749,0.13148156,0.1493812,0.12964214,0.40960768
400,58972.59278778646,0.17864211,0.12932195,0.14773569,0.12819524,0.41610506
401,58348.60269683238,0.18061261,0.1346603,0.14985752,0.1327984,0.40207118
402,57749.66251017241,0.17967609,0.13181974,0.14879498,0.12971781,0.40999138
403,59871.1365340371,0.18056765,0.13146326,0.1489739,0.12912107,0.40987417
404,59453.15097346732,0.18058434,0.13333334,0.15015225,0.13095929,0.40497077
405,60835.043294265895,0.18008776,0.13165943,0.14883715,0.12936544,0.41005024
406,60854.166793371594,0.18025485,0.13233127,0.14952648,0.12991701,0.40797034
407,62412.65488811848,0.18023771,0.13173223,0.14899915,0.1295304,0.4095005
408,61046.26188428189,0.18031363,0.132634,0.14936854,0.13038789,0.4072959
409,62271.04078423764,0.17984742,0.13130572,0.14868604,0.12898521,0.4111756
410,61948.664669980135,0.18087135,0.13313524,0.14960787,0.12989916,0.40648636
411,64753.89503788472,0.1807079,0.13178033,0.14866394,0.12855875,0.41028908
412,64419.64047638744,0.18125919,0.13356534,0.15024897,0.13024789,0.40467864
413,63106.35097012276,0.1806335,0.13159612,0.14876463,0.12867488,0.41033086
414,61327.50820019644,0.18062048,0.13160756,0.14906612,0.12885945,0.4098464
415,61552.735159459,0.17996183,0.13088192,0.14820772,0.12874384,0.4122047
416,62481.58073883241,0.18031555,0.13163403,0.14877465,0.12912573,0.41015002
417,60723.65521497924,0.18035905,0.13200977,0.14886236,0.1296654,0.40910345
418,60726.66653441834,0.17965722,0.13059336,0.14802566,0.12866572,0.41305798
419,60225.33969446324,0.17982703,0.1313789,0.14858347,0.12883985,0.4113707
420,59616.43930585749,0.18042935,0.13148104,0.14893623,0.12899044,0.41016293
421,60947.343535306376,0.17994213,0.13162445,0.14921676,0.12929034,0.40992627
422,62376.85841880348,0.1806288,0.13262416,0.14966986,0.13060696,0.40647027
423,63571.10862378048,0.1805302,0.13275914,0.14980963,0.13057388,0.40632716
424,63252.364488466425,0.18063751,0.13321222,0.14985721,0.1302601,0.40603298
425,65783.28241263346,0.18052791,0.13215543,0.14915502,0.12946343,0.40869823
426,64901.595677135796,0.18062842,0.13266878,0.14904016,0.13013111,0.40753153
427,65745.15608561569,0.1800779,0.1311969,0.14867535,0.12876014,0.41128975
428,65720.18032773964,0.17930001,0.1316662,0.14932291,0.13025028,0.4094607
429,64943.4532212716,0.17861778,0.13101144,0.14908138,0.13023803,0.41105136
430,64069.337027844806,0.17890906,0.13024423,0.14805669,0.12896413,0.41382578
431,64119.40230225527,0.17866905,0.13146563,0.14925888,0.130897,0.4097094
432,64733.49418492742,0.1801762,0.13166079,0.14918885,0.129302,0.40967217
433,61924.020120912304,0.18002401,0.13160308,0.14877725,0.12930106,0.41029456
434,63120.677832393725,0.17875025,0.12958866,0.14739415,0.12792043,0.41634643
435,64785.08971187191,0.18014416,0.13247041,0.14987823,0.13016993,0.40733728
436,64128.08730304932,0.17966862,0.13268058,0.14947575,0.13150549,0.40666956
437,61601.12034174157,0.1793616,0.13155204,0.14944316,0.12971099,0.40993226
438,64032.553241010806,0.1794097,0.13010445,0.14802964,0.12868346,0.41377273
439,63420.77113738152,0.18088828,0.13329881,0.14897214,0.1309487,0.40589204
440,62388.15704266948,0.18006505,0.13222498,0.149064,0.12973164,0.40891436
441,61623.7275272903,0.17974764,0.13110176,0.14887604,0.12894714,0.41132742
442,61109.57450173147,0.17989577,0.13148408,0.14884512,0.12929949,0.41047555
443,60279.691664870654,0.17939357,0.13148052,0.1488281,0.1297795,0.41051835
444,60354.664347307364,0.17971563,0.13127215,0.14881842,0.12913105,0.41106272
445,60812.078886977375,0.18005952,0.1322663,0.14957666,0.12994392,0.40815353
446,60360.12324763897,0.18018624,0.13247623,0.14954066,0.13012859,0.40766835
447,60480.504653968565,0.17999522,0.13154347,0.14869861,0.12911692,0.41064578
448,59497.25119089228,0.18011372,0.13184969,0.14931084,0.12944397,0.40928185
449,57479.874648735175,0.18023585,0.13164417,0.14930153,0.1294388,0.40937963
450,58272.77701707328,0.18351744,0.13321446,0.14994238,0.12899537,0.4043303
451,57278.763730975064,0.18062612,0.13289368,0.15036134,0.13099566,0.40512323
452,57146.56922578443,0.1801039,0.13224098,0.14960678,0.13052936,0.407519
453,55745.42177346054,0.17991187,0.13213396,0.14945054,0.13007376,0.40842983
454,55980.09567907609,0.17969915,0.1315369,0.14925505,0.12981409,0.40969482
455,55636.308517318874,0.1803388,0.13235986,0.14987661,0.13000864,0.40741602
456,57214.7222766434,0.17966542,0.13164839,0.14914323,0.12989278,0.4096502
457,55428.457884570475,0.18072258,0.13256468,0.14960091,0.12986512,0.4072468
458,54523.76977687726,0.1796538,0.13104543,0.14872877,0.12908009,0.411492
459,52468.50036529872,0.17935964,0.13157515,0.14946702,0.13004956,0.40954864
460,52344.855837129835,0.17985325,0.13090159,0.14887743,0.12903585,0.4113319
461,53820.358351485134,0.17946616,0.13165116,0.14948864,0.13013105,0.40926296
462,53719.04955345859,0.17824723,0.13287352,0.15056024,0.13367335,0.40464562
463,51688.182107755616,0.17905918,0.13279966,0.15016845,0.1322959,0.4056768
464,51837.67306306419,0.17781337,0.13154764,0.14994991,0.13286135,0.4078277
465,52238.945603503125,0.18023685,0.13206947,0.14935304,0.12997448,0.4083661
466,53086.64949460234,0.18018271,0.13230179,0.15024441,0.13073052,0.40654054
467,51069.82675665604,0.17953259,0.1317241,0.14954644,0.12997971,0.4092172
468,50610.497964207985,0.1794783,0.13193887,0.14968187,0.13134198,0.407559
469,49576.74890200831,0.17878509,0.13114414,0.14924218,0.13037409,0.4104545
470,49058.52836402856,0.17846647,0.13097091,0.14929514,0.13076168,0.4105058
471,49962.10453861028,0.18025053,0.1318535,0.14916314,0.13033347,0.40839928
472,50224.730434592275,0.18068066,0.13297784,0.14959264,0.13091417,0.4058347
473,50178.33737776642,0.18035543,0.1325425,0.1497716,0.1304479,0.40688258
474,50286.40455222488,0.17975456,0.13252881,0.15022135,0.13137367,0.40612164
475,51393.38601753574,0.18030897,0.13230379,0.1494491,0.12984025,0.40809792
476,54385.00319270547,0.18009941,0.13270143,0.14975084,0.1307023,0.40674603
477,52646.64876956511,0.1788381,0.13361393,0.15105377,0.13392296,0.4025713
478,53889.092775046265,0.17936924,0.13081497,0.14878489,0.12919416,0.41183674
479,54381.819900929564,0.17970063,0.1323609,0.14997834,0.1307558,0.40720424
480,54371.295275571334,0.17997812,0.13216245,0.14945824,0.13016176,0.40823936
481,52448.53137793443,0.17885926,0.13196948,0.14993805,0.13161223,0.40762106
482,53207.55384996026,0.1779657,0.13121322,0.14911686,0.13109915,0.410605
483,55023.14373567295,0.17932113,0.1334243,0.15109663,0.13305597,0.40310204
484,55212.191100139586,0.1769001,0.13373649,0.15262765,0.13716014,0.39957565
485,56345.925110608936,0.18023768,0.13254964,0.14916502,0.13100682,0.4070408
486,54450.68885960233,0.18022406,0.13329354,0.15022191,0.13254522,0.4037153
487,54233.13434644305,0.1799673,0.13083231,0.1489375,0.12918666,0.41107622
488,54359.949615862526,0.18152224,0.1325025,0.14934042,0.12946096,0.4071739
489,54268.944024068776,0.1813447,0.13246198,0.14902143,0.1292521,0.40791976
490,55111.05892151044,0.18092361,0.13237615,0.1491958,0.12958647,0.4079179
491,55331.352950646506,0.1806874,0.1326914,0.14945287,0.13003647,0.4071319
492,52091.24296326086,0.18064404,0.13261244,0.15004916,0.1301222,0.40657222
493,52736.600028367124,0.17929345,0.1296512,0.14780298,0.12868464,0.41456768
494,54502.06517588175,0.18093592,0.1325133,0.14957605,0.12963413,0.4073407
495,53559.41845931719,0.18098669,0.1340161,0.15083419,0.13166504,0.40249804
496,53267.01037520478,0.18056063,0.13183868,0.14919399,0.12937273,0.40903398
497,53532.25791137804,0.18165553,0.1325125,0.14941435,0.12888785,0.4075297
498,52605.17659436587,0.18114737,0.13310836,0.14994311,0.13043648,0.4053647
499,51470.55535173304,0.1799991,0.13201475,0.14964373,0.13044754,0.40789497
500,51041.40839404898,0.18104237,0.13224608,0.14952596,0.12953348,0.4076521
